Date,defensive_1.0,defensive_1.5,defensive_2.0,defensive_2.5,defensive_3.0,defensive_3.5,defensive_4.0,defensive_4.5,defensive_5.0,growth_1.0,growth_1.5,growth_2.0,growth_2.5,growth_3.0,growth_3.5,growth_4.0,growth_4.5,growth_5.0,spy_1.0,spy_1.5,spy_2.0,spy_2.5,spy_3.0,spy_3.5,spy_4.0,spy_4.5,spy_5.0
2000-02-02,979838.3199375225,968093.6143673223,956460.7981263114,944939.1451140202,933527.9298507505,922226.4275405895,911033.9141333669,899949.6663856038,888972.9619204283,968544.9925386474,951301.3273147736,934267.9695071098,917444.1175350354,900828.9413980297,884421.5832219057,868221.157805637,852226.7531686306,836437.4310982921,969149.3259148819,949179.7601159889,927578.2572639169,904479.7195585683,880020.874794948,854339.5978993587,827574.2456994626,799863.0076450967,771343.2750718098
2000-02-03,979572.4674461074,967611.2577895507,955767.1868030904,944039.4529040337,932427.2557888266,920929.7964952755,909546.2774636262,898275.902596555,887117.8773180422,974515.4438897362,960010.73521127,945615.7400242334,931331.5316433673,917159.1448585103,903099.5760673601,889153.7834186476,875322.6869655816,861607.1688294151,983712.6549159035,970488.0005419154,955286.2252127313,938210.9244615971,919371.606128602,898883.044272782,876864.6168921815,853439.6310383037,828734.6389385066
2000-02-04,979956.8964113072,968092.5463241828,956342.8947363998,944707.1763804627,933184.6269325409,921774.4830754163,910475.9825603305,899288.3642677785,888210.8682672231,974332.4589127067,959652.7230467645,945088.010680557,930639.333389112,916307.6634634029,902093.9340786274,887999.0394727389,874023.8351350726,860169.1380049076,979596.4797619858,964308.1659374092,947117.3881997467,928139.5807575355,907495.1089749153,885308.5684949881,861708.0769151532,836824.5617785058,810791.0486092792
2000-02-07,978219.7176651099,965429.968618225,952777.6882383998,940261.7784629748,927881.1451601693,915634.6981869973,903521.3514457216,891540.0229389005,879689.6348230103,969745.7651864622,952788.7529256426,936017.4450639903,919431.9972861093,903032.51666835,886819.0623244917,870791.6460590116,854950.2330276085,839294.7424046543,978056.9562041532,961946.9087780137,943967.5421763104,924238.8112138645,902885.1718385475,880034.8628049925,855819.1836394633,830371.7726766741,803827.8888871397
2000-02-08,980502.0185610944,968720.5453538978,957049.6518390556,945488.6773052589,934036.9602752206,922693.8385851696,911458.6494632487,900330.72960685,889309.4152588713,972114.7552191182,956193.140718265,940419.7751075401,924795.4446174601,909320.8872356062,893996.7930828497,878823.8048016177,863802.5179559147,848933.4814428323,991328.968149315,981439.2153977968,969414.0832365591,955340.0255140123,939311.3905328733,921429.8195796503,901803.6126968019,880547.0655330301,857779.7812432512
2000-02-09,980161.2248065135,968127.0820936208,956209.6675004304,944408.2331414911,932722.0310669512,921150.3133429356,909692.3321307006,898347.3397646062,887114.588828887,962778.5131684691,942330.874100687,922184.427644042,902337.7646589226,882789.4137813414,863537.842966677,844581.4610339418,825918.61920989,807547.61267231,970469.7962564462,950373.0264526181,928441.0324699257,904823.6791260988,879674.5546532974,853149.9949148014,825408.1159365074,796607.8606564386,766908.0655915239
2000-02-10,977907.5192128987,964699.6684393081,951637.8547564036,938720.9002281338,925947.6305668099,913316.8752131987,900827.4674148073,888478.2443024087,876268.0469647995,958634.3674700819,936160.6701753746,914077.2641423672,892380.7286491721,871067.5942210881,850134.3448483673,829577.420183719,809393.2177188701,789578.0949395427,972365.1856470212,953070.4947339724,931898.1642087784,908993.8756307177,884507.5851088926,858592.5577750165,831404.4054484746,803100.1334964901,773837.2027282586
2000-02-11,974674.7573508936,959827.9713327709,945172.3036153215,930705.8221806727,916426.6068398709,902332.7492801945,888422.3531098454,874693.5339000889,861144.4192248564,953224.8495547631,928151.1767144463,903594.2392172422,879547.255083466,856003.434278449,832955.9815955147,810398.0994803994,788322.990796871,766723.861533352,952580.3938991013,923895.2064345956,893805.2437235917,862506.5577900291,830193.231149435,797056.261094934,763282.5063796889,729053.7015157611,694545.5432692679
2000-02-14,975530.7469119802,961004.7939668016,946659.9313479122,932494.4227635548,918506.5410895636,904694.5684373715,891056.7962194923,877591.525212531,864297.06561774,954259.13414749,929577.0825845582,905390.1644623688,881692.2807901392,858477.3122573829,835739.1221083412,813471.5589654497,791668.4596013946,770323.6516593887,958124.9558376949,931877.2793126744,904047.002790932,874821.0972018492,844386.7409893839,812930.1544175326,780635.4788194993,747683.7073752149,714251.6734613191
2000-02-15,977606.726733764,963984.6849771348,950516.210814376,937200.0876619444,924035.1014031159,911020.0405010572,898153.6961097498,885434.8621828016,872862.3355801485,953748.8398709226,928746.5970706696,904256.572069762,880272.1429665992,856786.6763294332,833793.5301005467,811286.0564434176,789257.6045325536,767701.5232857582,968928.1566063534,947553.1002959704,924268.8834404461,899241.3629460251,872640.7582458368,844640.4458894471,815415.7622860227,785142.8232605738,753997.368804305
2000-02-16,977807.4165933237,964193.5423970949,950732.9609497706,937424.4606164021,924266.8321741308,911258.86892543,898399.3668092061,885687.1245097923,873120.9435638437,947133.503219373,918998.9541695545,891547.4067776129,864766.8863085917,838645.5010199299,813171.4451990101,788333.0020832841,764118.5466640904,740516.5483753625,954618.8327135585,926476.1380655245,896800.5939783799,865794.7034664464,833660.177831718,800596.631052095,766800.3359024421,732463.0494602583,697770.9148722211
2000-02-17,979435.9632793886,966514.3495972811,953726.3223502379,941071.0061826746,928547.5245686354,916154.9999345837,903892.5537805472,891759.3067996318,879754.3789959088,943416.441268592,913505.1070384488,884386.8396527419,856045.5774317156,828465.4390429362,801630.7256435914,775525.9228698459,750135.7026760388,725444.925026569,949646.8727965713,919153.5030795289,887295.2441734995,854284.3019578336,820329.9199285802,785637.1086527116,750405.4567503773,714828.0297079703,679090.3619050328
2000-02-18,977062.8545579072,962913.4352299733,948930.597534758,935112.9495747631,921459.1028524856,907967.6723997339,894637.2769043564,881466.5388344107,868454.0845597922,937026.6901814628,904140.988738951,872245.5157091351,841316.2114729505,811329.4164633552,782261.8701198379,754090.7096495094,726793.4686011946,700348.0752589336,929223.0828559641,889417.6457472494,848967.6558088014,808118.2563398692,767102.6152942628,726140.9115826022,685439.4785159411,645190.1038905467,605569.4848466297
2000-02-22,979713.4229139016,966743.826158921,953905.8828296394,941198.82421021,928621.8779675085,916174.2683031214,903855.2161037088,891663.9390897339,879599.6519625671,936493.1398135934,903286.2304482305,871092.9693744648,839888.2209105847,809647.2847806147,780345.8943193402,751960.2144868182,724466.8396992828,697842.7914833236,926827.9068791865,885897.6091952113,844436.0681702058,802689.4488652151,760890.6847060884,719258.556027951,677996.932448674,637294.1770591803,597322.7090755707
2000-02-23,977548.8100379206,963451.6555059211,949516.5715521036,935742.321549731,922127.668957582,908671.3774923277,895372.211298204,882228.9351139911,869240.3144373188,940110.029510296,908436.74642852,877662.5674210987,847767.7157601378,818732.6700296367,790538.1663123904,763165.2001637268,736595.0283766461,710809.1705430052,937736.5826473745,901457.1485831449,864159.7885010679,826088.6098424364,787479.7308473428,748559.9382611491,709545.4844615256,670641.0285328131,632038.7243003171
2000-02-24,972689.2527771816,956179.5044749215,939902.8383903832,923856.7807080679,908038.8704431066,892446.6596094565,877077.713382784,861929.610258093,846999.9422021664,936146.1371932337,902608.3165475343,870101.1831446934,838599.2414643535,808077.4219691288,778511.0804504718,749875.9971362299,722148.3755676465,695304.8412535625,918817.8038956407,874094.6076816226,829133.3022741525,784196.6997549399,739530.1706418652,695360.8035904123,651896.7751652526,609326.923860992,567820.5208221751
2000-02-25,971168.9454189294,953850.4800395092,936793.1440388166,919993.8636658492,903449.5865716436,887157.2819204844,871113.9404949548,855316.5747949196,839762.2191305413,934055.2904143352,899502.0236309523,866055.6793771209,833687.1762584914,802367.9790483555,772070.0954659864,742766.0727236687,714428.9938521062,687032.473813821,915457.5833363044,869219.835041692,822917.4841439571,776812.239315554,731146.5471757312,686142.9305550361,642003.5433212979,598909.9332225223,557023.0025955056
2000-02-28,971213.7089627249,953829.3701978724,936708.5002743447,919847.9724829929,903244.6823506632,886895.5477440724,870797.5089674817,854947.5288542612,839342.5928524534,941415.957722429,910052.4902812976,879547.2052225113,849883.237479065,821043.8331389881,793012.3566470123,765772.2976933658,739307.2777934878,713601.0565626756,934626.753014928,896441.9671281326,857230.1325864936,817264.575062388,776809.0197192704,736115.8817295367,695424.7501672443,654961.0716644551,614935.0377368722
2000-02-29,971225.1494303034,953759.1678743005,936559.5818250604,919623.1978525203,902946.8458231147,886527.3789941159,870361.674101721,854446.6314429849,838779.1749517086,945417.8129970344,915772.2288919891,886864.3690348264,858682.4308268096,831214.5869751936,804448.9939292952,778373.8000864424,752977.1537672024,728247.2109595916,943603.0587731907,909274.5084055918,873539.6063885638,836663.6515195158,798907.2193193174,760524.1697358867,721759.8072272796,682849.206261732,644015.7129123784
2000-03-01,973265.4638960557,956674.9029459502,940318.4000320908,924193.510143211,908297.7994866524,892628.8456947522,877184.2380254676,861961.5775572979,846958.477378573,939477.1429440114,907054.5211107982,875552.0720921766,844951.0204880718,815232.7194459055,786378.659306699,758370.4758631826,731189.958234538,704819.0563627147,950432.9103214182,919061.0626831295,886020.7544955355,851567.1382372045,815954.2830170913,779433.0494964657,742249.0793792428,704640.9166841834,666838.2759367174
2000-03-02,969534.7294164941,951084.2209772933,932932.6479307277,915076.1775565008,897511.0078839853,880233.3677829608,863239.5170461898,846525.7464639737,830088.3778908367,940221.0988033962,908046.6362034113,876774.0542979131,846385.3791978293,816862.7431459,788188.393376718,760344.7006034256,733314.167134888,707079.4346274928,951041.0660697053,919856.7498336294,886987.9785911576,852689.1103355006,817213.6485622573,780812.1122078085,743730.0175045112,706205.9891855577,668470.0164226686
2000-03-03,970336.1332187016,952174.0030770581,934299.4658127384,916708.9681678544,899398.9828045573,882366.0084450811,865606.5700037705,849117.2187112281,832894.5322307001,946510.8412822592,917072.9968468283,888339.7462135898,860301.6153966301,832949.0049157151,806272.2005846642,780261.3840894118,754906.6433511961,730197.9826707486,968811.9469306788,945552.5089908772,919969.1468188026,892281.2911853644,862716.8808187277,831510.0545228948,798898.8453117128,765122.9026912372,730421.2682735773
2000-03-06,960433.0429303629,937507.8574967477,915053.1165050713,893060.8745295043,871523.2851255272,850432.600291377,829781.1699174452,809561.4412240424,789765.9581879365,933203.2469270244,897646.18468291,863193.1934362955,829820.0765854479,797502.7873402742,766217.4434447631,735940.3412399301,706647.9690734869,678317.020063115,959336.1902984441,931591.1909729827,901800.0351320759,870211.4765526663,837078.1491593644,802654.1271961811,767192.5563547873,730943.3807545035,694151.1887245139
2000-03-07,932153.4207465473,896012.7901955675,860994.147802855,827069.2244143133,794210.3119661878,762390.255669547,731582.4462320141,701760.8121183643,672899.811851537,901808.5882256229,852264.081750033,804952.0451965611,759794.2978870731,716714.4309170364,675637.8074672353,636491.5610509319,599204.5917798339,563707.5607319397,940743.4798609433,904421.0921374095,866675.1843085358,827802.4489022898,788093.4958562994,747830.3895117494,707284.3942572788,666713.9466705902,626362.8683020113
2000-03-08,938654.6122267115,905302.2218502917,872841.9983499101,841256.608843364,810528.9093824682,780641.9464697303,751578.958454175,723323.376808875,695858.827292709,908674.2211692687,861916.5907378014,817057.1304503713,774041.0581020459,732814.2420648322,693323.2344964852,655515.3024299949,619338.4567762695,584741.4792746905,939528.2222489612,902583.5292600703,864273.0152742388,824895.4909398556,784742.8320247647,744097.5512084736,703230.5882634956,662399.3352773049,621845.9097839636
2000-03-09,945549.2565326531,915191.5747748114,885500.2905239001,856467.3355550861,828084.5865618483,800343.8700915033,773236.9673889587,746755.6191483161,720891.530171962,929667.7784521949,891705.4679006675,854657.2090630742,818530.3170521487,783330.2916915504,749060.8906649854,715724.2026343271,683320.7201926358,651849.4125233606,966949.6205861893,942013.3198939905,914560.3968809234,884851.9712323151,853158.9531241141,819758.8653615579,784932.6980383083,748961.8367087205,712125.1026658064
2000-03-10,938109.3330707464,904303.9158195271,871398.859168747,839378.2026751128,808226.0621371825,777926.6355020577,748464.2085639556,719823.1604568814,691987.9689436583,915673.9917414017,871488.0642792752,828767.0658263869,787497.1381725086,747662.4675021749,709245.4228206788,672226.6910064513,636585.4083665499,602299.2885851309,961764.9527714977,934348.282239384,904580.8462557027,872741.1413889728,839114.3951133724,803989.3132368948,767654.9120452943,730397.4745067022,692497.6666378074
2000-03-13,936910.1948779186,902484.9785586487,869007.2221248886,836459.04028093,804822.670458904,774080.4784167778,744214.9636034287,715208.7642940712,687044.6624993326,915436.3002006559,871066.7703293874,828180.9143741565,786763.9033072587,746798.9671623277,708267.5354581685,671149.3740684702,635422.7184196358,601064.4029123086,951219.1363918304,918892.6228497872,884573.1211742209,848570.7427244446,811195.8935844703,772755.9606697834,733552.1876158242,693876.774518794,654010.2307804384
2000-03-14,934339.2842000658,898685.4317727983,864074.6003818203,830484.8653640753,797894.528611762,766282.1232143011,735626.4178208254,705906.420728816,677101.3837044905,918963.4237848466,876019.1040674517,834407.0046575039,794120.3140305347,755150.1493263509,717485.680817384,681114.2543140424,646021.5113417564,612191.5069362584,937671.0954532325,899174.7727469275,859209.1094216311,818116.2281498538,776229.5832446254,733870.8028888445,691346.8536946538,648947.5498718214,606943.4228452642
2000-03-15,962347.9016703638,939010.6495302091,915716.6688677738,892489.0036831696,869349.6386007679,846319.520868056,823418.582456496,800665.7622416324,778079.0282403305,962858.335246172,938702.1868943989,913962.0901322586,888725.4976983038,863076.8468065643,837097.4579921014,810865.4492662748,784455.6650374582,757939.6192361484,959511.6997944975,930506.1067540934,899073.5700197268,865525.1157500537,830178.308293368,793353.3357788136,755369.2290128577,716540.2643457649,677172.5960478813
2000-03-16,986414.0722616608,974146.1749101981,961344.4822418175,948035.0834280138,934244.0730741734,919997.5094001931,905321.3741712593,890241.5343623525,874783.7055384872,1029286.884505694,1035756.8932134719,1039900.4760716641,1041759.8787610024,1041385.7424430848,1038836.4595358538,1034177.5281359154,1027480.9080615665,1018824.3813180191,1004298.3928839443,995567.8131079851,982835.758314103,966280.2236922506,946115.5739519986,922588.7511414383,895975.094660622,866573.8564328272,834703.4973010671
2000-03-17,974404.7847052607,956264.664255642,937755.5118859964,918912.5141348058,899770.2177041762,880362.4892741605,860722.4785320349,840882.5843252761,820874.4238463436,1011608.1333867874,1008974.6654049894,1003982.7811916713,996733.4939768293,987334.309624521,975898.2569947628,962542.9506046019,947389.6884126501,930562.5871873823,1010898.266742343,1005287.9319500031,995568.5504719045,981882.6762618008,964412.2086075781,943375.0949255016,919021.5631512628,891629.9604254256,861502.280093057
2000-03-20,979295.5365397421,963374.2837136281,946992.7266936451,930183.8093542904,912980.1663210505,895414.0743698461,877517.406521735,859321.5887939838,840857.5595661908,1003064.8800673662,996098.2540859099,986836.2257274812,975408.1884509807,961948.117253601,946593.488017118,929484.2531576093,910761.8753177257,890568.4203947667,1005700.4815513463,997439.9796273367,985143.3614941565,968984.1593117833,949173.1092807357,925954.3910624493,899601.4594574522,870412.5519889472,838705.9595856126
2000-03-21,982081.8438481875,967395.1925142482,952203.399546671,936537.7992304389,920429.5891499241,903909.7790729312,887009.1421717359,869758.1685668319,852187.0211762048,1021378.7855539658,1023284.6372140514,1022685.8136819782,1019655.3616852514,1014275.8349558471,1006638.3519971526,996841.6556527388,984991.1799187282,971198.1290809554,1026300.9912270522,1027993.1282944235,1025316.906563683,1018331.822317931,1007143.8920139674,991903.5115636371,972802.6457245194,950071.409939004,923974.1176582532
2000-03-22,975575.1667426309,957690.1528728317,939406.8532168664,920761.2368782226,901788.7120367915,882524.0783707891,863001.4827972539,843254.3784615366,823315.4869037973,1017493.0269534173,1017348.8858260172,1014711.9891692753,1009669.6682973356,1002318.0661653024,992761.1132332849,981109.5163894912,967479.7662522086,951993.1677301726,1032496.5093263381,1037205.0476389957,1037503.2041968645,1033413.032900846,1025004.6287623977,1012394.6231617074,995743.9558564344,975254.9740196401,951167.921056219
2000-03-23,979332.1282448467,963132.2132726761,946465.5083180217,929366.1302929324,911867.8924208761,894004.2509031943,875808.2544305541,857312.4965112004,838549.0705843418,1018123.96378607,1018199.4777639251,1015779.551356228,1010950.0113358541,1003805.5846470715,994448.8820449279,982989.3934914401,969542.5006595223,954228.5114633901,1050085.048906611,1063610.6250063851,1072655.711666475,1077131.8441082048,1077001.7788047267,1072279.9230860712,1063031.9165702155,1049373.375874215,1031467.8309710767
2000-03-24,974184.3871069954,955447.7506212709,936337.5192292181,916891.1640277356,897145.485830974,877136.5669766269,856899.7267869153,836469.4806025405,815879.5023051207,1022732.5264635712,1025017.0752673409,1024784.389335852,1022105.0030330067,1017059.2131131612,1009736.1432683135,1000232.8074101039,988653.1773215587,975107.2599647095,1056279.6234227256,1072922.1401666242,1085109.3932259649,1092713.2558628498,1095656.6993541825,1093914.9625789232,1087515.8612565128,1076539.2316332466,1061115.5210727477
2000-03-27,965465.6332535966,942531.2959335132,919401.3345677437,896117.4920898457,872720.1745856747,849248.4199444023,825739.8713524977,802230.7554354061,778755.8648520098,1024164.9347161426,1027074.0867357521,1027462.1963314812,1025395.446812723,1020949.9922677702,1014211.0475569324,1005271.9736314461,994233.3638395582,981202.1365574887,1045062.2739128709,1055730.1028750052,1061858.2645506281,1063394.297233269,1060337.959604743,1052740.9756607837,1040705.918397939,1024384.2598551787,1003973.6320370093
2000-03-28,966858.2210872,944481.9141201562,921880.6889136855,899096.0590905958,876168.3008608309,853136.4173369347,830038.107599717,806909.7403389903,783786.331893597,1022805.4226680342,1024932.4322272443,1024541.1576900047,1021703.275130322,1016500.1873379474,1009022.0806897908,999366.9815120121,987639.8175814189,973951.4900591972,1039004.205017223,1046450.9509278338,1049347.6686107314,1047683.4259306084,1041499.2113152549,1030886.9026359669,1015987.3998849057,996987.9665455286,974118.8403214307
2000-03-29,977781.7145461844,960399.1192143483,942537.9687269354,924237.1893330163,905535.3508124171,886470.5950282805,867080.5682524658,847402.3572645857,827472.4292169926,1040216.4248983747,1051006.8545743662,1059229.544944291,1064895.6103589337,1068028.7982429506,1068664.8995841343,1066851.111247112,1062645.356159085,1056115.567409972,1040039.4181686628,1047916.4837966434,1051241.3290600595,1049997.4812958217,1044220.5063933429,1033997.0794768394,1019463.2140236039,1000801.6921205831,978238.7545426456
2000-03-30,991540.4869471277,980580.0579931312,968886.3678696528,956489.7353100658,943421.1885156543,929712.3778505481,915395.4895439392,900503.1605837601,885068.3949769657,1058854.4979741226,1079155.1257078904,1096987.7900467298,1112295.8133421626,1125036.219427816,1135179.667359014,1142710.3021962193,1147625.5263741494,1149935.695621525,1022591.0667994951,1021447.1768276764,1015771.0323156149,1005662.6968549462,991272.1928277917,972796.420045191,950475.3370676505,924587.4946273671,895445.0223024437
2000-03-31,995336.6056238366,986119.07168688,976122.8994506183,965374.6852250918,953901.9634152463,941733.1245439438,928897.3333436269,915424.4471167157,901344.9345582684,1068528.3438418594,1093842.60668933,1116825.9260040922,1137387.220410488,1155448.466088102,1170944.9349275185,1183825.3449664381,1194051.9241932284,1201600.3893738897,1034158.7521248304,1038683.2303888554,1038561.0430088491,1033819.4297251796,1024539.4919181862,1010854.380055475,992946.6080432925,971044.5596877167,945418.2688356421
2000-04-03,1004589.0554562412,999777.064734964,994088.1435648128,987538.8600824694,980147.2308558751,971932.6576409176,962915.8619691315,953118.817776909,942564.6822871784,1080525.8220787123,1112162.9461557455,1141696.7166951469,1168994.9168016938,1193936.8108031547,1216413.7520794,1236329.7071699146,1253601.693911157,1268160.1320036547,1040136.5255017545,1047592.0524634914,1050373.3710996828,1048469.1210218234,1041923.0220873037,1030832.7792005655,1015348.0639056815,995667.622536956,972035.5789780134
2000-04-04,1016824.54295496,1017948.9522911574,1018117.5250535983,1017331.5540845335,1015594.2304330048,1012910.6208715758,1009287.6408642543,1004734.0231164531,999260.2818484363,1079028.073819684,1109746.6097855459,1138318.2501128602,1164616.2361179932,1188525.6542684406,1209943.9956281888,1228781.6292242107,1244962.1875619756,1258422.8631754671,1032361.2930276678,1035747.706405943,1034473.5413531123,1028581.3744059026,1018167.7806382907,1003381.2125512691,984419.009050979,961523.6073332175,934978.0465538766
2000-04-05,1009080.3930912382,1006224.7524665768,1002419.2395732449,997676.3097478484,992010.2522780222,985437.131500099,977974.7240154004,969642.4522756571,960461.3147941665,1075372.9991545265,1104004.2064407223,1130393.6673456004,1154427.242586038,1176003.4193726939,1195033.758116514,1211443.248272121,1225170.5726509807,1236168.2802085623,1025875.4620922726,1025890.254096668,1021281.9909647777,1012137.795472193,998597.2001144039,980849.2002796473,959128.5010259374,933711.0478713854,904908.9456675617
2000-04-06,1007189.9228085945,1003303.0378302044,998475.9008685806,992723.8410549436,986063.9591534645,978515.0596261711,970097.5792118207,960833.5122949589,950746.3333453604,1072931.0926366241,1100140.6532402826,1125048.701650307,1147550.0427069115,1167552.5780398413,1184977.6714368875,1199760.4209319875,1211849.8377346464,1221208.9327921707,1034754.5091231562,1039113.1447954018,1038769.6887240604,1033754.401050123,1024152.7684201926,1010103.5788069254,991796.0876052367,969466.3449749865,943392.7717048831
2000-04-07,1002528.3666451699,996243.9269106737,989046.8304940815,980959.01608963,972004.0211382435,962206.8936978175,951594.1018753183,940193.4411497397,928033.9399135103,1072923.6213256293,1100026.3513013988,1124822.7562310032,1147208.341563285,1167091.7451553144,1184395.0961136464,1199054.2801975678,1211019.1119692777,1220253.4145450853,1041269.6547401495,1048829.920671536,1051656.3906687752,1049736.7021608993,1043115.1113531709,1031891.3700258238,1016218.6359464661,996300.469372388,972386.9876647854
2000-04-10,1005851.5901806925,1001104.4129560536,995419.0416674976,988813.3085670978,981306.797200504,972920.7657978771,963678.0673686898,953603.0668074252,942721.5553198714,1071549.4038646766,1097810.1546236454,1121731.1401220034,1143213.3072608793,1162170.9867176146,1178532.2018239528,1192238.882957282,1203246.9881086797,1211526.5309547803,1037147.6938615052,1042504.0716971366,1043133.6756415637,1039053.7048334674,1030337.3861293314,1017112.2802067741,999557.6510942027,977900.9646554356,952413.5998320698
2000-04-11,1018950.79683892,1020566.9336090212,1021159.6802373729,1020729.3804257653,1019278.6547292336,1016812.3766903408,1013337.6425573928,1008863.7347633191,1003402.0793605675,1078082.0187298246,1107746.6287848733,1135198.570808814,1160316.5694833263,1182991.8023311426,1203128.412769647,1220643.931902349,1235469.6077754372,1247550.6415253335,1034100.3943251855,1037812.0911114037,1036808.9344462795,1031130.149480803,1020870.3667892664,1006177.5089585792,987249.7680168266,964331.7485644172,937709.8686440475
2000-04-12,1031960.3829654849,1040016.889741954,1047044.3972927342,1053023.9477095793,1057938.9549444693,1061775.2514997234,1064521.1274772277,1066167.3618910308,1066707.2461762514,1082228.9836279794,1114034.7170085153,1143719.7371925157,1171149.4900329078,1196201.1256077865,1218764.1318760281,1238740.8813506323,1256047.08832682,1270612.1748949203,1005700.3897820464,994962.1940714171,979666.3689106936,960044.9866349844,936378.7702312466,908991.354106432,878242.9113894716,844523.3013147193,808244.8967563702
2000-04-13,1027199.0277529646,1032721.9070732858,1037186.7972152488,1040582.374286418,1042899.8345636118,1044132.9119401623,1044277.8872051412,1043333.5891892455,1041301.3878418776,1077040.056404528,1105918.4701425405,1132538.4607487412,1156782.9713813525,1178547.8172772261,1197742.1627142038,1214288.903238379,1228124.9522646233,1239201.431883683,991697.1442246505,974088.6200761966,952201.7623416282,926356.9674796084,896914.682755149,864268.2331362076,828836.2933156234,791055.1799701183,751371.1367643562
2000-04-14,1003514.4101173893,996907.4548070828,989163.1212696453,980307.629994386,970370.072805324,959382.2824428427,947378.6935185749,934396.195539103,920473.9787172115,1040631.6673368405,1049738.2218719656,1055757.8565727333,1058698.5890911305,1058587.9567218039,1055472.34287224,1049416.173023399,1040500.9906958779,1028824.4246597899,934942.1680989113,890376.7326990898,843034.4922900618,793558.3866311961,742587.7225339956,690746.6919243159,638633.8520424353,586812.7689961357,535803.9838076278
2000-04-17,1014826.2009784081,1013670.2655806073,1011278.2831919674,1007658.2936367071,1002821.8854214549,996784.1398063054,989563.5615278082,981181.9965695919,971664.5374316192,1040860.8043442973,1049986.8346095132,1056025.4656973716,1058984.5633008569,1058891.5188868379,1055792.5775861999,1049752.035465407,1040851.316682902,1029187.9417585275,967561.6165064076,936890.4143172934,901702.6387726861,862552.5860775468,820035.1636532034,774772.6962975047,727401.6328653413,678559.5030037843,628872.4520240913
2000-04-18,1009775.9335975808,1006008.7633523233,1001024.0480229624,994839.298443125,987475.4367969296,978956.6958822538,969310.5061654721,958567.3712554739,946760.7324704687,1047914.4005452129,1060561.8716266262,1070140.8144802868,1076628.7078830744,1080023.0497140104,1080340.990893931,1077618.8219519965,1071911.320023249,1063290.9651070891,993089.2485857852,973880.4887203955,949114.1937971939,919203.5872051095,884634.744075374,845954.8449450813,803759.282598601,758678.0037700164,711361.4797503023
2000-04-19,1004187.8758591003,997563.9338740241,989757.7015213236,980796.8905775268,970712.3659054885,959537.9979262132,947310.504888141,934069.285790116,919856.2448442844,1058629.2710824378,1076729.045006748,1091825.0690060402,1103848.0494455409,1112748.866254104,1118498.6963161575,1121088.9725220017,1120531.1814569666,1116856.5041006354,983814.627761525,960146.6365979533,931208.938458923,897484.4051537589,859518.8190921401,817907.7814132363,773282.8524663028,726297.3282719811,677612.0538239067
2000-04-20,1016095.2125391839,1015213.8973107064,1013045.1677267308,1009596.8519233901,1004880.6889450714,998912.2671598652,991710.9468289855,983299.7673147487,973705.3394834732,1060185.2583474258,1079002.3079409837,1094830.5594746727,1107594.703814801,1117239.509009568,1123730.0089602112,1127051.5273513529,1127209.5391008842,1124229.373004923,988503.3117126556,966920.7384380932,939910.8404280656,907925.9129997443,871486.4600746501,831168.6102036968,787590.5709005038,741398.5210019988,693252.3453345012
2000-04-24,1031864.9773430973,1038753.1533849748,1044300.6811751884,1048486.0803783766,1051292.2022556143,1052706.3146788746,1052720.1674917927,1051330.0378844508,1048536.7555569219,1063693.745674726,1084257.6109232109,1101872.2095364425,1116447.632058038,1127913.767741571,1136220.6520418753,1141338.649044531,1143258.4693256903,1141991.025200196,977725.8761676716,951017.1891939038,919239.8817128389,882924.0750371913,842655.8109702235,799063.0628819073,752801.2462300477,704538.6456996932,654942.1627103497
2000-04-25,1033595.4331258839,1041269.0904929803,1047608.1177603039,1052587.95398154,1056188.3259638608,1058393.3498780795,1059191.613474333,1058576.2384662146,1056544.9227521513,1074482.1956163363,1100651.81103298,1124017.609810957,1144443.3856558325,1161811.5358103511,1176023.9134856842,1187002.5190052884,1194690.0244241832,1199050.1279451107,1018284.6453400602,1010104.5430008627,995333.2886475389,974241.8626710001,947207.8878855769,914705.3893059012,877292.2375380251,835595.6982119781,790296.5625950382
2000-04-26,1022356.8619102531,1024188.7678709229,1024630.4447322697,1023680.1479595039,1021340.8225998487,1017620.08241994,1012530.1671316761,1006087.8780418817,998314.4925805253,1070552.8606301933,1094511.3982913217,1115586.5578540447,1133659.5826862385,1148631.155758066,1160422.0619907973,1168973.6819380755,1174248.3138219356,1176229.3225553853,1006755.3068739591,992855.0651576524,972608.3041170595,946392.0463744851,914680.0572495152,878029.9466938968,837068.4146177754,792475.1335445808,744965.7927731744
2000-04-27,1025148.998243578,1028288.7641091077,1030035.6277536575,1030382.5277448755,1029327.120025458,1026871.7866886489,1023023.6224558733,1017794.3990006555,1011200.5073873067,1061182.1092782305,1080038.4161605218,1095848.16979824,1108533.9121067317,1118039.230252206,1124328.96391958,1127389.232148478,1127227.2821565925,1123871.1642139554,1003388.2160060083,987781.3781768563,965920.7464060612,938213.7034081672,905160.7049271776,867341.6845861208,825400.7646514737,780029.781840256,731951.1600334416
