Date,1990_dow_pmcc_cc_nat,1990_dow_pmcc_cc_nat_conv,1990_claude_pmcc_cc_nat,1990_claude_pmcc_cc_nat_conv,2000_dow_pmcc_cc_nat,2000_dow_pmcc_cc_nat_conv,2000_claude_pmcc_cc_nat,2000_claude_pmcc_cc_nat_conv,2015_dow_pmcc_cc_nat,2015_dow_pmcc_cc_nat_conv,2015_claude_pmcc_cc_nat,2015_claude_pmcc_cc_nat_conv
2020-12-28,817933316922.1602,91318828.43917228,510848180348.1145,78655355.61329664,271936060.82877886,24501888.93076612,198559439.5463231,22593471.23215036,1395990.201400093,296489.3255277226,2028307.5984054885,268831.98317884124
2020-12-29,823629837833.5348,91188212.83135849,515528378605.702,78604851.66699614,268790798.9518609,24432223.31862075,198499302.13322645,22531260.129524864,1402866.4264349737,297050.386602985,2028518.9069555274,269226.3432804435
2020-12-30,825381594917.2124,91339380.15226932,513730213724.8214,78679011.9376887,264840808.89501885,24408010.274025306,197587761.39042315,22537042.518489208,1422461.793552036,298655.44608682214,2031078.5599393132,270592.1124426515
2020-12-31,839973211119.1517,92109615.98914345,522339058483.5905,79334428.2295204,275093985.9590429,24552178.064812582,201104770.10484874,22636730.313739378,1441047.5211818186,301415.4526267841,2062464.5714544004,273371.7761188288
2021-01-04,830325536215.2764,90601258.84370984,518966464803.8661,78021718.94772258,281753373.63347363,24299346.52026183,199628818.57016462,22321050.450185675,1432123.2606654,295432.7356095681,2077778.2143472368,268167.8130215719
2021-01-05,838357791161.3092,91078448.42193738,523169937344.80884,78490920.53092252,288882864.29502034,24437547.561435755,200923848.43367934,22416843.79724569,1452393.1574687709,300395.60630732164,2075167.3682450897,272875.33877798996
2021-01-06,853293052683.3846,91942486.54345402,532771145757.83344,79332653.76108602,308989051.7834159,25130473.48573685,208694270.9842148,23055002.25038075,1470051.8504400596,300134.2777089157,2081763.5715906061,272273.6345817964
2021-01-07,867200416996.0203,92784776.28867717,541971330728.1547,79979106.57311308,317883991.52759415,25424327.521843903,208913265.64409345,23318531.61205495,1509840.9193266283,307095.496235479,2140836.0021327897,278411.86694620416
2021-01-08,862777255766.1644,92867321.94553638,537767663514.3497,79860293.06592324,320695533.18586344,25433124.15496515,206668431.1786961,23315516.778328467,1521838.8659020264,308833.6211615292,2161017.0150821493,279629.90705104586
2021-01-11,871930033773.6526,93137022.77754994,547643185380.3196,80250518.10816948,321027518.8310486,25395863.596297055,205714337.0619734,23275894.120295182,1522608.8325972776,306899.1353436473,2180998.672999529,278235.0769411357
2021-01-12,859199534296.8143,92524671.85074103,537732323523.80756,79713821.8395027,326478615.30363274,25587439.222636998,206615723.94168988,23453552.037700552,1504556.146437099,305368.58550018904,2164907.803316165,276858.70526217803
2021-01-13,857684510784.6296,92325460.62799944,537027127474.04456,79509216.83007225,323936141.64661026,25430410.648635104,204771006.17014268,23289244.13669188,1520970.572803308,308517.19830180804,2189094.015926835,279930.41632497375
2021-01-14,856303544770.8315,91824187.07228595,534440534870.2306,79194709.11962114,323432034.8940129,25249630.580632918,202955436.5358665,23101015.2355261,1520330.2488841144,310542.27296038275,2164417.6264596814,282524.0877577233
2021-01-15,865518387242.4202,92118683.34384905,541095776919.26746,79426250.06454107,319691532.504195,25177001.332718883,201508895.0419565,23053811.743037567,1501090.6535044035,305568.3312536461,2156675.619263419,277836.65970179706
2021-01-19,876951007851.4103,92801265.97617348,545000684308.479,79954369.35198347,313533541.6691692,25083905.452633485,200422034.92881867,22993607.183582645,1542615.8153056605,313144.25920791394,2218062.720703105,285267.9825933449
2021-01-20,872651530949.4777,93172462.33953968,543572624505.3882,80211858.05016045,315202519.6200942,25203488.118837878,197867279.66667,23108742.149770282,1549648.2050843055,315278.5845139502,2290942.021164686,287855.1402493868
2021-01-21,861484154917.0615,92583581.7441769,537536269005.5036,79702297.37426965,320629132.56692135,25313006.945589166,197750088.24246058,23196115.39229269,1552837.8527092317,316197.530635364,2300246.7313677985,288517.3051568974
2021-01-22,866223191649.1168,92569395.67299606,536831397122.3424,79626829.94163658,321750138.62856907,25199591.18958211,195756340.85131302,23043904.314744685,1533957.9333229987,313435.80860440555,2293913.7875443394,286121.5425184187
2021-01-25,875454208926.7671,92401638.482558,540163288769.66846,79654623.5123197,319453699.30389345,25067008.595543206,201604636.4982439,22978077.715427138,1560156.0284673206,316113.1304388346,2341354.601787233,288591.53751518764
2021-01-26,871523366482.4998,91439174.51594768,534740330808.2623,79201234.06322078,317721553.4830619,24983615.534113325,206712962.0713495,22952342.117434356,1535933.5215005348,313474.2421983234,2337058.9095490263,286421.74653845624
2021-01-27,856557670223.0844,88283678.71520968,515878861328.07526,76652268.1492705,296834537.8588549,24071426.599289544,205177892.40504348,22123777.095166527,1465401.4292435406,299777.8244224867,2274002.8585222783,274772.52726065146
2021-01-28,870884022726.5161,90082541.75953513,526832595450.1756,77985024.7312005,309003669.3238392,24642439.319301914,207638302.73072216,22656160.28638519,1483754.039203391,302872.90994597133,2288137.460056823,277500.4576885622
2021-01-29,855129330633.3137,88860440.10002671,523063754014.6496,76931352.31335689,301624367.2147044,24207950.254600435,198927814.18892995,22161858.087529913,1475264.1249282416,300085.9763786936,2263825.2754346686,276019.89931588824
2021-02-01,854622456758.4009,89754930.68991616,527511518205.2536,77701016.50493364,310714728.7762769,24518844.523597546,199132082.6612766,22414003.83546297,1509169.9562290888,307128.80443674163,2284074.463721423,282470.1023766388
2021-02-02,850265769446.6375,91222451.66422082,532830480835.34625,78934487.42094734,317642752.3506166,25067604.091851223,196039686.38288233,22894672.908583112,1537322.2054155455,313180.9632223188,2305301.946611609,287249.37854632514
2021-02-03,841142649352.1085,91215799.10987447,531851473370.7893,78919814.62992568,319025174.89007384,25257300.697571628,194507396.86896443,23081750.98598464,1488011.0590764824,310339.9287763314,2293357.5360549097,284452.80267244496
2021-02-04,843789692910.6104,91790025.71094194,527210121435.0558,79181101.26221408,328359585.8665545,25590396.18547779,197900569.0861495,23396207.186253987,1418372.7336081136,296635.5454112749,2288688.4398227604,271541.82713625213
2021-02-05,860299567930.9915,92239968.87816986,536292894781.37054,79604993.6783805,326642320.3420793,25512391.637058802,196242512.6177808,23309957.26726514,1397481.8584386602,294214.70292372076,2311736.430941363,269642.3451400393
2021-02-08,866366599130.18,92856265.22101218,536432136841.59033,79995181.07064179,336215509.9187512,25694527.28625672,194104739.31232584,23407679.227454275,1444049.177868064,297678.8141724211,2348344.9486396485,272313.70306659275
2021-02-09,869327911852.1083,92688293.77030726,536621145646.73627,79886665.92750679,337903100.0304914,25788878.99225161,193992444.2513449,23473596.70807786,1441758.9078356584,296751.84988370666,2379085.1332524572,271282.676869571
2021-02-10,872181479787.2378,92795630.49737406,535656219267.97205,79841057.65877102,334743564.3426463,25793871.34400952,194112016.63129658,23497158.092989936,1431401.0500472768,295896.65916383255,2360572.587147483,270625.2320148838
2021-02-11,871083679010.3562,92860102.03945425,537319278218.18994,79908904.40916926,329893059.873629,25672663.07027749,190814155.53415933,23378423.004884657,1464318.4742713226,296816.53080722125,2370627.6624894384,270973.21549790096
2021-02-12,875840255337.377,92936509.05265081,540356564922.5691,79973764.08407854,332877691.7306705,25578549.632904388,189020646.46684387,23245673.751570422,1489582.156051689,299799.2857379429,2378209.5246730647,273514.41168943956
2021-02-16,873122395323.313,92731758.37713645,537674898732.3891,79708681.3303005,331046718.5472714,25639696.652667314,189391488.35862657,23314945.95052976,1492423.3352261907,298531.96245788276,2363251.657335672,272015.2171103384
2021-02-17,881569282253.2549,93089680.2711407,543243511126.1835,80094302.83951622,337970479.75268483,25744116.810265202,190433195.49897987,23390227.637561835,1473296.8862255544,295715.132798149,2370791.532787712,269352.92254868295
2021-02-18,880122345317.9629,92924233.66173005,539975073639.9101,79952200.33010511,332458672.89309055,25734105.088978272,192637943.47868043,23448808.45119567,1462432.2701863411,294465.72836762026,2367017.6671657884,267946.5301655741
2021-02-19,863483765482.4547,92703761.09158413,532960960919.0761,79637038.45948294,333465066.80098253,25769243.377922833,190014002.90104792,23439100.44920375,1457034.2373014807,295283.4248111361,2334252.8453311888,269509.19828560535
2021-02-22,873977775773.5641,93613425.89186169,539910882231.1954,80351119.95552284,333388197.74954313,25812372.16882155,189551946.15177113,23487412.096413266,1404021.4690166092,287998.9267914853,2252254.0360690593,263259.3514790291
2021-02-23,863943089689.204,93865190.46446986,536816384907.47565,80591358.41646188,325895412.9303636,25730514.618844785,189623171.98865947,23469133.47835039,1391249.5122506153,285512.5548971169,2215313.708952453,260934.32436422305
2021-02-24,876017218968.2821,94533396.38646986,542597623699.8632,81063441.30430795,329662515.490953,25917806.394742243,190033462.04442737,23637020.434611093,1410407.8593461113,290475.7433254641,2235572.793021083,265717.8863895141
2021-02-25,876807473239.7886,93143506.15654255,540944944609.94824,79961905.04415481,319114660.5715416,25274769.446612984,192140030.11834937,23049115.914030746,1346833.523205249,279946.6633969716,2131590.51852831,256980.17825997123
2021-02-26,847654744892.7374,91992991.54974957,524873116292.87,78873054.08665815,313853804.24275094,25115563.420703385,185218756.27906248,22841671.618854128,1353666.2821631797,281221.54296466056,2151159.5062776958,257169.92439454675
2021-03-01,859791723075.841,93623544.26754643,533195021276.79425,80139233.82085218,328064272.9585259,25709539.65345036,186246682.29021674,23365946.35707975,1404679.1800772252,288555.1521021324,2245029.397429084,263029.05320876813
2021-03-02,865229645376.6995,93747101.26508985,535807288995.1601,80210861.32126218,283717395.80607724,25295058.06485539,186834757.99303123,23231904.075061668,1360873.6607688563,283920.68557127,2187806.50572652,259169.27895983367
2021-03-03,859282027075.9807,93600393.48692423,532155666970.04803,80141058.08126256,288423721.6113862,25023879.365939856,189243870.9236194,22936541.06871133,1314132.5489361617,276913.61417809525,2099084.466093548,252678.7175017742
2021-03-04,836902551530.6697,92533788.80053669,518439761770.3748,79354750.71823236,273271867.1502474,24812781.411255892,186630009.8979653,22783763.269719634,1250730.8087107765,270105.98666224,2095170.9435743792,247349.69417775748
2021-03-05,858217073779.5972,94215018.75305566,529726755448.47876,80738245.97276558,283596705.89524966,25339200.434672497,194949080.06129512,23358412.939160403,1271612.2286069742,274533.58642780274,2136631.407562044,251401.74421314077
2021-03-08,874530649920.129,95471204.89662689,537126859823.39905,81847698.29675364,307140591.17262125,26098927.295910716,203649232.3141413,24072653.17970715,1229871.9613104037,267070.25769591116,2075871.513007901,244800.40773743708
2021-03-09,867666543337.845,94723402.18167202,534751993499.59076,81241317.26573864,313914226.76762784,26324365.968384,199121230.50717196,24198642.83964993,1308511.0313653217,276463.9572005159,2179832.2659347616,252404.46753141138
2021-03-10,878910205574.4727,95574562.96419469,539770429111.7944,82011701.0528685,312481748.3285594,26427771.015252218,205993759.22020483,24366992.856103033,1288605.432896634,275454.6543474846,2128073.3553110957,251552.52685612786
2021-03-11,880587617898.0066,95648304.53541303,541928765457.24,82045684.35331339,314187185.02054924,26449559.84009814,204496789.23919493,24356302.136621527,1347980.6076495778,281047.86948204285,2172025.020877353,256257.30519698886
2021-03-12,888105489696.3694,96285824.90490699,545944773608.5067,82551214.86846676,318915676.4120929,26754774.691507835,210125302.01569822,24702359.770863973,1332684.1873322944,279453.34059743024,2152830.445027187,254989.88935232104
2021-03-15,906875198107.7406,97250450.68493804,556454998690.46,83354021.77064589,324401814.17340916,27081402.75867639,214670870.21809208,25030910.043744616,1357569.5251117812,282993.55054142117,2173038.8761236276,257897.12524496697
2021-03-16,907422100098.5474,96895418.07152931,556170621514.2115,83094810.10566348,320976131.94121283,26941276.428633858,213112633.57575843,24900305.36982835,1362033.5017689986,284905.55371224583,2213680.740557113,259856.2814468145
2021-03-17,913700815682.3573,97613637.2152042,561199908951.3965,83730853.9064258,316855465.2986039,26950347.210415963,213765529.42141482,24924840.645956267,1338091.3042484405,284274.9265551717,2202497.318776585,259812.95097896937
2021-03-18,912686978570.0184,97064336.67156172,560092833928.172,83330557.91011322,321043244.93686175,26835939.98139989,215247050.53864482,24814220.428605307,1267948.843730164,275957.0468880861,2118913.8670341563,253157.73935510055
2021-03-19,915191936578.1582,96999517.48468938,562793970297.8223,83239606.20563714,341313355.57312316,27065767.083085373,215455733.3487275,24932405.96195918,1295267.3835395055,278329.75005495135,2144561.9765655445,255055.963111003
2021-03-22,920948875330.4585,97477029.65821555,567791668137.0642,83755655.27804917,345648485.3131608,27287617.52826784,220584819.34789947,25180696.046168137,1345794.894363275,284071.6877411601,2238567.030386033,259971.63720278686
2021-03-23,904050585606.1222,96234473.8874889,555168813377.8329,82684721.97215413,344919969.2431823,26870511.852936458,220397870.51449633,24798930.08793749,1343344.0850630116,282209.0332631718,2248296.034169243,257912.56987345952
2021-03-24,909437890527.0037,96180236.5667289,553595981399.8955,82659040.32509625,347333426.91214067,26953235.303434055,224355196.10426247,24894609.54742119,1322863.8501668947,276299.90675316285,2223035.0659390795,252291.3064660799
2021-03-25,919489591204.2637,96868252.59373425,558049083178.7084,83138144.9010649,357432829.31072193,27424140.893644158,229092012.71570432,25376621.947849598,1325734.9404030698,277258.4084928757,2195456.852843032,253357.1398099641
2021-03-26,944378154866.6494,97805353.85229069,573582211893.8147,84055015.3596584,369933246.8625965,28016026.672678906,235876422.95871213,25982688.483739763,1400112.3784314948,286129.8142532685,2278020.157612432,260818.34495161872
2021-03-29,960279715894.787,98189812.27730694,580692927151.8888,84431835.83923073,362393074.4708712,27960448.67585682,239618781.66486537,25991385.1916029,1395973.4165915202,284326.03482166247,2290246.7752428954,259384.31838092758
2021-03-30,949211095724.0107,97983901.74913703,572239783829.7539,84106406.21352087,368389649.95665854,28043809.4814426,236026989.1641231,25993970.960762586,1378430.4816499073,282677.7236290587,2241679.872668602,257988.1593219395
2021-03-31,946481593586.5898,97873749.3582148,571629051443.6884,83976697.75715405,361042687.5358719,27839150.024556804,233092242.5190995,25810754.432723437,1398840.9386237252,285986.2579404265,2285855.058669825,260974.32570696608
2021-04-01,950447668334.9967,98728928.45259032,573019173139.5475,84548793.84644012,372770451.83547974,28084532.170151774,231370997.84094143,25956226.96546278,1438681.6211960583,292793.9849928163,2376745.5375013724,267339.309568069
2021-04-05,961813361219.7441,99201275.94707927,578470181405.4828,84913552.79720794,389823447.56526697,28410336.64040077,237705416.46038628,26327923.624871474,1488711.7737225574,297786.9893476836,2438819.0277181,271893.90464440425
2021-04-06,955815961527.1869,99028183.16985604,573085106014.1309,84650653.32963945,389242294.8391427,28375506.125216905,236989214.0838631,26309664.12879871,1470445.5901223372,295195.4189749781,2415659.9303794354,269308.74390928
2021-04-07,959164279710.6359,99043361.3181845,574989356410.3596,84687050.45007528,388527459.9238535,28410892.357707147,238549824.43719262,26360334.469806675,1477585.761477408,296771.54114508297,2437423.5503209527,270644.57558880415
2021-04-08,953622396977.3546,98704047.27066915,572883230772.0046,84413127.07137832,383483464.57960624,28418718.149235997,237211674.02283564,26407205.514459882,1500376.7515268186,298984.63656242273,2473169.5474699195,272438.20006354
2021-04-09,959228773066.7677,99325715.40027525,581407665626.023,84990183.18978594,392048651.7279073,28633393.512008242,238610545.36072427,26570900.262376226,1510301.4288870487,300409.62980002386,2509509.167242662,273890.16287927394
2021-04-12,963192452936.0204,99381558.19605897,582019942254.3815,84996801.97524785,394671015.676118,28735730.16996196,241751392.3078109,26710792.051657606,1493910.9431173194,296754.341602108,2505850.784036062,270682.3554839114
2021-04-13,956199253901.1389,99205852.56210947,583428020574.7732,84837381.62797815,393893232.7447504,28644519.217184044,235961202.608019,26519998.46139988,1499580.5399797359,297511.49560829886,2540617.1692648013,271488.6866027789
2021-04-14,957825588361.8774,99358013.06448613,583247936632.5623,84991145.47376482,396715820.64526224,28637798.32594533,237921576.3774336,26546312.685385056,1480852.6009384524,294068.7744760153,2517160.580237509,268444.52029020275
2021-04-15,969013190189.371,99708714.54839744,588895631252.5048,85229192.59917966,398938843.0222673,28862124.78696104,242818619.82686144,26851664.573448338,1523165.4934913397,298801.49611496436,2577673.7390451133,273097.7155554225
2021-04-16,987864568872.2561,100426007.57662751,595632521739.1309,85811460.76924613,408407826.7371685,29036035.361812282,245048190.6932436,27006965.40572134,1527743.0096618165,299882.4088841238,2610319.0929082385,274293.32126428856
2021-04-19,991784797454.243,100423389.49696247,596690611641.1493,85816250.4782851,410325025.45327365,28953749.64111505,243954241.40751156,26890441.012542278,1499442.1717472542,296428.58609855,2580016.9035749906,271071.1768812895
2021-04-20,998005590813.6151,100084606.06765583,591406913841.4648,85649140.0313527,406765631.5649385,28787493.18661363,245929660.8827487,26798381.494758707,1476266.57700554,293172.42813442263,2576776.7073859917,268401.29911409493
2021-04-21,1016457435730.1295,100896448.69699767,602959818908.9675,86306235.30552071,408543637.4705461,28981267.20080754,247078399.343865,26961167.696388148,1511172.6710252548,297086.753107283,2614270.2427393124,271912.4472902472
2021-04-22,1003415158825.1259,100321886.72065638,596879250437.2642,85757554.3876621,403568530.32809895,28809818.433339007,239586982.00789046,26693999.10211549,1483650.0129614405,292906.50687804003,2554314.0149762593,267318.01494374865
2021-04-23,1001721760478.8025,100361312.71460724,598357091578.2194,85944753.43085329,408153824.98823714,28989079.610303216,239951488.9675186,26815274.705754936,1514349.1195754595,297128.9838324307,2603467.1063048877,271179.1823427988
2021-04-26,1003554187386.5237,100776718.9290201,596793283301.5089,85987566.78303754,402554662.5234489,28781319.380507197,229800559.11107635,26459968.5046138,1541625.7293005446,301068.8990830748,2625767.692704525,274993.90595300094
2021-04-27,998070137538.3032,100940055.32191648,594394175557.8237,85982437.32179521,406321795.80070126,28881359.150428835,226371476.34096536,26536443.70534549,1531368.914073277,299915.9206109467,2618471.4363665837,273931.5927766428
2021-04-28,992962028833.8092,100837651.95662703,592753420088.0991,85867218.49188328,408895851.8792688,28869284.099078804,227806358.23062754,26524431.18524438,1523848.2828124724,298462.91257831437,2559269.831852515,272360.8947395423
2021-04-29,984636107795.3707,100202258.24810065,576721970496.0688,85192745.35477327,421997107.5314387,29152369.155508038,234646964.0495693,26846836.875728544,1548448.1364474404,305295.00034391694,2548212.8536746325,278842.3765368714
2021-04-30,984126000415.9055,100456167.23221129,576636893547.1815,85234253.2679516,426702591.5853222,29102835.872109145,236028699.61654323,26847136.11543781,1508227.8652401417,299556.5145717115,2531448.819083412,274060.54508193047
2021-05-03,1014570063388.158,101504451.65689737,586462544360.122,86109752.5499722,444065677.09653354,29431716.2672009,244589649.8487421,27214776.116231535,1501258.1796395471,298799.6108967852,2582262.310328377,274165.9905014252
2021-05-04,1014805774669.8386,101269058.2874436,584458482127.3301,85999237.48123626,443799547.9773536,29379560.57537939,244716892.60533765,27156938.366776127,1474703.2036421173,293395.46736747137,2520409.185024849,269477.1197918584
2021-05-05,1032647736690.267,102047337.81631494,595192879217.8789,86620051.52253939,445040521.57737076,29163777.126198422,241641436.86074257,26881508.609032054,1473163.902163892,293587.6410978387,2510599.8488145485,269807.09613845847
2021-05-06,1039310425444.3591,102373342.98760463,600693360323.7031,87048966.90910916,441538455.65788895,28964885.757756528,238068521.64566833,26761357.703734837,1494689.980393571,295095.7214406398,2577877.2646396174,272279.91499634145
2021-05-07,1053244229414.7778,103311322.08814122,606505151419.1726,87792549.69297127,452705617.8005344,29428577.036755048,242292424.57570088,27206176.76818704,1511538.4623462998,297699.1454340755,2627214.8998554046,275223.22091014177
2021-05-10,1057400749599.8087,103098746.35609551,610116022822.87,87714139.93136314,447761550.51773477,29259520.290014964,246961790.4607255,27158298.30889443,1443457.081085724,286013.46924060315,2560033.0751912035,265056.77088897437
2021-05-11,1039070049466.889,101890157.95695199,606140980208.2412,86871649.3506837,426962443.5082732,28673944.162920278,238368636.95556372,26599919.629814677,1437164.957463176,283995.363576334,2536982.0793513036,263008.06022252503
2021-05-12,1034417459563.307,101138425.2777445,605718934366.5068,86089539.21207663,403164742.0421073,28040311.337345533,230789987.06028828,26011227.35101437,1377202.0712517744,275473.2351316602,2441694.610071328,255462.46813678116
2021-05-13,1052151702861.6542,102445462.28392637,609435250364.0244,87288020.84948044,424974719.2217944,28471641.97552088,238521458.43476045,26437211.70923686,1377834.4723828216,280099.99869441136,2507108.077535823,260286.29829684438
2021-05-14,1062464473907.7607,103011379.7950167,609643335940.5881,87659276.75924413,440288723.86724836,29007610.139455833,242973583.24097028,26936825.74218306,1392011.3083241389,285864.3962394998,2579483.9890064197,265548.6609444052
2021-05-17,1072287317277.0322,103328335.63429019,616196981965.5652,88011857.24212296,437662711.9846598,28830423.52893844,242805762.51284975,26760731.007762127,1372740.5316212224,284171.6901504015,2549834.2533815275,264214.39399973466
2021-05-18,1064679279815.5148,102707107.59219904,612395351102.949,87492479.4164409,424577169.23476154,28530681.607677147,238839427.88771814,26433110.82440148,1377256.9228400707,282612.61992542585,2522035.490853699,262384.3927964024
2021-05-19,1063319409986.5677,102474727.55770648,610736817758.2113,87290792.70373549,456226384.14230293,28528009.105676755,237767351.609294,26288246.60805138,1397416.4680893903,284433.90416400606,2523203.58781109,263455.6540206148
2021-05-20,1072221313326.0011,103088684.26250932,615236606488.7131,87822525.07349797,466007402.6396751,28544518.374610346,242189942.12550315,26324786.2797002,1431693.8847992395,288797.94770668255,2591701.5422102395,266891.0786786649
2021-05-21,1070357900464.4663,103157949.49215706,612141328233.2418,87811927.78118528,472748839.8288943,28645308.246243887,243414442.31459883,26404973.692182276,1426215.2169375878,287495.02127491543,2569979.5752607887,265507.0914323039
2021-05-24,1075791507093.278,103764386.55822453,613503117897.9442,88253741.17278121,475836683.48022306,28581025.123221867,243698181.7090175,26373203.030620344,1431649.0106280455,289875.28382624243,2627445.655357712,267358.92610852484
2021-05-25,1067522446993.0096,103393632.06801192,606918166226.2642,87808829.41708228,473043078.6622555,28487611.916706678,242330924.19939557,26309024.38143078,1439454.4240607643,290823.85004046414,2629929.9195924466,268264.63014279393
2021-05-26,1060127965021.5569,103503474.3267273,602020622841.5315,87862498.74491571,485904595.4413619,28792300.68097302,243279147.71321148,26556480.68068869,1426461.202384482,290507.5904938698,2633707.5371104167,267985.7483305691
2021-05-27,1050036166012.3444,103403173.50667019,596292180953.9915,87825134.39120823,485462048.7644772,28456027.566330984,237153826.5675999,26151063.30793278,1441668.4317115599,290494.0760713614,2615404.8207007525,267728.0026483119
2021-05-28,1056046261943.5469,103575301.64163114,599194302703.8492,87940631.23553288,483652461.0492424,28413544.816441074,236575284.51128975,26137150.485000588,1444277.481491555,291132.6306776038,2624589.254818026,267946.1891681717
2021-06-01,1033463296028.359,103378475.5741043,576393812316.1348,87763380.21166919,484870831.84967476,28195456.407243673,232982920.71776956,25841208.97534684,1428602.1633505502,290150.28544056526,2594138.002344357,267397.0286582765
2021-06-02,1043700641738.1604,103642953.09541334,582571933413.7606,88029752.97001454,491000289.59173733,28069349.086449776,235354421.97821566,25707411.29702705,1436625.8122317232,290849.621230577,2608155.2758101798,267839.17272638215
2021-06-03,1067849773077.1514,104244898.20785514,598588456804.5706,88588559.69469742,494242752.8848053,28063795.164483145,242675727.1781951,25767237.206902917,1426980.1374616027,288785.5728423644,2601483.3203347777,266340.29248854844
2021-06-04,1065701613491.0962,104600173.17642467,599900431619.3022,89011803.68612593,507013989.50972056,28180451.473340992,244633992.9332614,25824393.439757492,1460084.1176220223,293415.3034667563,2712223.5858543245,270692.36551400245
2021-06-07,1055803164280.2351,104125627.18816943,593618189567.9661,88490226.51916131,511993464.8252747,28322380.193610463,250161965.74420646,26011007.63785177,1455786.0769940736,291941.2511157566,2829201.3777593924,271540.1663483881
2021-06-08,1046116029175.7561,103942106.26236029,588939349876.8596,88372134.07402994,523581439.8242275,28456488.384476412,247401143.12429324,26021675.100102685,1456529.2912051508,293159.20646255586,2823511.736853857,272652.6724986043
2021-06-09,1062692211087.3182,104152976.45573013,600977904332.2448,88700003.4342401,512451906.21462893,28245648.44346966,245922620.58887896,25862759.968821373,1456511.5268260674,291320.70925893454,2858817.5594441975,271227.09463298967
2021-06-10,1079269288659.9298,105212422.60660921,610991090050.4674,89713930.9432361,519087623.67677087,28370779.156755112,250455344.43652162,25993557.991437607,1486493.921864485,293706.4646317565,2922963.84553952,273167.7560688735
2021-06-11,1082057149019.0059,105734798.78205289,609283895359.4944,89951566.236557,524300194.2959791,28557092.943193477,247484940.71668863,26113701.173554216,1500091.3584869062,295014.0936975762,2924263.081323138,273868.281952059
2021-06-14,1083167208413.9263,105658928.64676055,612464244755.09,89946192.63031141,524418166.879871,28385933.50868089,245378701.09624,25944872.84448396,1530403.5052945197,298593.9399209534,2965021.8551409314,276938.82594681904
2021-06-15,1092364658667.9211,105822266.78147526,618821256698.2949,90079246.64081325,523214426.06116235,28380846.6986744,244662625.71860906,25930184.54541841,1524900.539953244,296469.96067296783,2934836.952134995,275063.09665495425
2021-06-16,1092664527899.119,105562325.22728261,623586086697.2238,89960908.97725913,517197604.25015557,28255032.100746464,236991456.39662164,25723306.032780763,1513453.0156160628,295186.4029089191,2897636.7927509765,273560.91192939796
2021-06-17,1094448544430.408,105406736.84732898,617458227878.6808,89592559.37468702,518556742.06371236,28247732.014088023,238156080.48078424,25758264.474019784,1531487.2064176167,296235.08173349925,2947973.3809115128,274231.34688889555
2021-06-18,1072227827323.7812,103929272.92765035,609665406864.4417,88361044.4170469,511291901.51834697,27876836.12739688,230999543.1595761,25323869.201975882,1509157.6006317348,292073.59469477524,2899065.7491973503,270290.1084120821
2021-06-21,1097804607881.7261,105600846.36725041,618158429945.9827,89647099.87983318,531839662.21635187,28417984.42893977,235454799.5774856,25839840.80767762,1533936.0211919798,295397.061604993,2989561.016829164,273631.9873853126
2021-06-22,1087433985764.8068,105487510.30140993,611260561571.381,89508629.43572302,542473110.1838791,28573424.896988377,234418061.43944147,25951940.849020228,1551037.126980777,297505.12204492046,3036498.297915943,275429.65081224
2021-06-23,1082893571148.9913,105501473.35508518,606166454384.1093,89293552.42467666,544044226.6736718,28616422.533013508,230515067.87866992,25962827.058183998,1553872.8515215209,297809.1099750744,3035002.982144713,275978.0186535906
2021-06-24,1099845640610.191,106208044.12170066,615261685626.8634,89951067.83876061,547931945.0797255,28653661.77695108,230487729.89837566,26004032.504250504,1570726.3640930655,300282.4665495128,3054004.6245456394,277884.2643390615
2021-06-25,1116041226416.8135,106978060.8892002,625595139066.0317,90627994.34416024,554056654.8518407,28788382.768896397,238888543.31938663,26239421.834777493,1568110.8168011259,300218.5650577091,3047272.5988679063,277672.8911597446
2021-06-28,1103578849791.0513,106382566.60062887,622585280744.2227,90259678.24566157,558813761.0290073,28825873.923568644,242247322.25552666,26278457.35430725,1593215.3637828112,302775.98054098286,3097797.8070396422,280019.9850991026
2021-06-29,1108358430641.7551,106416259.9016909,623980519208.6389,90226359.50997443,560994843.3215775,28877097.63484952,240010815.50666314,26270567.90011994,1621328.0251436336,306427.01076442824,3141518.868613891,283287.513213476
2021-06-30,1114896136967.9573,106763027.17683165,633458491317.4502,90797094.45229764,562532418.3476495,28988022.259298235,244400372.73253125,26426685.57780511,1618573.6927752863,306765.0357080842,3154306.673822934,283788.9725789939
2021-07-01,1130262142654.8174,107485709.63475157,639288474133.7662,91316604.44544972,573830517.8280842,29205307.89422026,247504327.4233814,26631241.9701615,1611842.0439230395,305181.62152237375,3168477.9231563816,282514.3734903911
2021-07-02,1149060997742.34,108080394.64867198,646030178727.3912,91819573.53065555,589634706.0767628,29308252.935647327,249917184.858831,26730950.583453413,1636132.3804945596,308269.2561939394,3277422.683718725,285352.8673487234
2021-07-06,1154673761726.4277,107754878.8490129,639528944543.1632,91237243.99516152,586096139.721701,29216048.900859743,247704992.86812624,26670079.34655978,1639395.762361007,307013.6708931824,3279740.906656188,283882.15081204264
2021-07-07,1169890319987.7834,108310839.79924794,649905085035.0764,91879486.28559345,599108283.5837337,29238739.077091184,253814946.64793792,26725209.25050158,1639567.975094467,306617.9169783499,3336828.6301286067,283918.92196826247
